route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
19,2025_01_13-DX19-Weekday-003,1720966,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-DX19-Weekday-003,1720967,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-DX19-Weekday-003,1720968,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-DX19-Weekday-003,1720969,"Coliseum",0,,019_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720970,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720971,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720972,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720973,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720974,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720975,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720976,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720977,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720978,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720979,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720980,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720981,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720982,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720983,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720984,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720985,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720986,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720987,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720988,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720989,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720990,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720991,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720992,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720993,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720994,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720995,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720996,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720997,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720998,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1720999,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721000,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721001,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721002,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721003,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721004,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721005,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721006,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721007,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721008,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721009,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721010,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721011,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721012,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721013,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721014,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721015,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721016,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721017,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721018,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721019,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721020,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721021,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721022,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721023,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721024,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721025,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721026,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721027,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721028,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721029,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721030,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721031,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721032,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721033,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721034,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721035,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721036,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721037,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721038,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721039,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721040,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721041,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721042,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721043,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721044,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721045,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721046,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721047,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721048,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721049,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721050,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721051,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721052,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721053,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721054,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721055,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721056,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721057,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721058,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721059,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721060,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721061,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721062,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721063,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721064,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721065,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721066,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721067,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721068,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721069,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721070,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721071,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721072,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721073,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721074,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721075,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721076,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721077,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721078,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721079,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721080,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721081,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721082,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721083,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721084,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721085,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721086,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721087,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721088,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721089,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721090,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721091,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721092,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721093,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721094,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721095,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721096,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721097,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721098,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721099,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721100,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721101,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721102,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721103,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721104,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721105,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721106,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721107,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721108,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721109,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721110,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721111,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721112,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721113,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721114,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721115,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721116,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721117,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721118,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721119,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721120,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721121,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721122,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721123,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721124,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721125,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721126,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721127,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721128,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721129,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721130,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721131,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721132,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721133,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721134,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721135,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721136,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721137,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721138,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721139,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721140,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721141,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721142,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721143,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721144,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721145,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721146,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721147,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721148,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721149,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721150,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721151,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721152,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721153,"Oakland Airport",1,,020_shp,,0,0
20,2025_01_13-DX20-Weekday-003,1721154,"Oakland Airport",1,,020_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674878,"Berryessa/North San Jose",0,,006B_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674779,"OAK Airport / SF / Daly City",1,,005B_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674879,"Berryessa/North San Jose",0,,006B_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674780,"OAK Airport / SF / Daly City",1,,005B_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674781,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674880,"Berryessa/North San Jose",0,,006B_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674782,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674881,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674783,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674882,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674784,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674883,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674785,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674884,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674786,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674885,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674787,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674886,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674788,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674887,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674789,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674888,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674790,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674889,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674791,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674890,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674792,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674891,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674793,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674892,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674794,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674893,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674795,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674894,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674796,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674895,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674797,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674896,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674798,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674897,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674799,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674898,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674800,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674899,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674801,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674909,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674802,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674900,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674803,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674910,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674804,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674901,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674805,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674902,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674806,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674903,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674808,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674904,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674809,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674911,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674810,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674905,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674807,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674906,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674811,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674907,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674814,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674908,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674815,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674912,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674812,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674913,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674816,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674914,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674817,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674915,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674818,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674916,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674813,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674917,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674819,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674918,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
5,2025_01_13-SA-MVS-Saturday-022,1674820,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674919,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674920,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674921,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
6,2025_01_13-SA-MVS-Saturday-022,1674922,"SF / OAK Airport / Berryessa",0,,006A_shp,,0,0
3,2025_01_13-SA-MVS-Saturday-022,1674535,"OAK Airport / Richmond",0,,003A_shp,,0,0
4,2025_01_13-SA-MVS-Saturday-022,1674655,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SA-MVS-Saturday-022,1674536,"OAK Airport / Richmond",0,,003B_shp,,0,0
4,2025_01_13-SA-MVS-Saturday-022,1674656,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
